MLSA_ID,CITY,ADDRESS,BEDS,BATHS,HALF_BATH,SQ_FT,STYLE,FLOORS,RECENT_PRICE,LAT,LONG,NEIGHBORHOOD
30673652,Kitchener,"60 St Jerome Cres, Kitchener, ON",3,2,0,1030,Backsplit,2,399900,43.4311211,-80.4455816,Vanier
30672564,Kitchener,"30 Meadow Woods Cres, Kitchener, ON",3,1,0,1204,2 Storey,2,399900,43.4186319,-80.5417398,Forest Heights
30672313,Kitchener,"107 Pinedale Dr, Kitchener, ON",5,2,0,1125,Bungalow,1,399900,43.416874,-80.5049662,Laurentian Hills
30671988,Kitchener,"124 Bosworth Cres, Kitchener, ON",3,1,1,1026,Backsplit,2,399900,43.4141698,-80.4994075,Laurentian Hills
30670943,Kitchener,"81 Geneva Cres, Kitchener, ON",3,2,0,1010,Bungalow,1,399900,43.4184493,-80.4790455,Alpine
30663921,Kitchener,"92 Plymouth Rd, Kitchener, ON",3,2,0,1036,Bungalow,1,399900,43.4348399,-80.460095,Rockway
30662914,Kitchener,"113 Wake Robin Dr, Kitchener, ON",3,2,0,895,Bungalow,1,399900,43.4118159,-80.5208586,Laurentian West
30660529,Kitchener,"84 Lorne Cres, Kitchener, ON",2,1,0,1070,1 1/2 Storey,1,399900,43.4378306,-80.4940221,Southdale
30659733,Kitchener,"215 Belmont Ave W, Kitchener, ON",3,1,0,1346,1 1/2 Storey,1,399900,43.4407704,-80.5094457,Victoria Hills
30658457,Kitchener,"62 Geneva Cres, Kitchener, ON",4,2,0,1010,Bungalow,1,399900,43.4187896,-80.4783008,Alpine
30656347,Kitchener,"39 Pinedale Crt, Kitchener, ON",3,1,1,980,Bungalow,1,399900,43.4159147,-80.5064426,Laurentian Hills
30655810,Kitchener,"27 Wilkins Dr, Kitchener, ON",3,2,0,1211,Backsplit,2,399900,43.4164834,-80.5074414,Laurentian Hills
30655758,Kitchener,"80 Summerhill Cres, Kitchener, ON",4,2,0,1119,Backsplit,2,399900,43.422845,-80.541254,Forest Heights
30654273,Kitchener,"102 Fenwick Crt, Kitchener, ON",3,1,1,1004,Bungalow,1,399900,43.4376737,-80.5286496,Victoria Hills
30653715,Kitchener,"446 Victoria St S, Kitchener, ON",3,2,0,1069,1 1/2 Storey,1,399900,43.443069,-80.512668,Victoria Hills
30653554,Kitchener,"80 Blackhorne Cres, Kitchener, ON",3,1,1,1500,Bungalow,1,399900,43.4152196,-80.4847272,Laurentian Hills
30653504,Kitchener,"24 Windale Cres, Kitchener, ON",3,2,1,1228,2 Storey,2,399900,43.419445,-80.5095236,Laurentian Hills
30653227,Kitchener,"379 Westmount Rd E, Kitchener, ON",3,2,0,1105,Sidesplit,2,399900,43.4238949,-80.5036634,Forest Hill
30652074,Kitchener,"99 Broken Oak Cres, Kitchener, ON",3,2,0,1005,Bungalow,1,399900,43.4193375,-80.543042,Forest Heights
30650400,Kitchener,"63 Southdale Ave, Kitchener, ON",3,1,0,1040,Bungalow,1,399900,43.431185,-80.486923,Southdale
30650207,Kitchener,"36 Ruskview Rd, Kitchener, ON",3,1,1,1189,Bungalow Raised,1,399900,43.4234287,-80.5110456,Forest Hill
30649784,Kitchener,"147 Glen Park Cres, Kitchener, ON",3,1,1,1069,Bungalow Raised,1,399900,43.4179888,-80.5257481,Forest Heights
30649681,Kitchener,"143 Glen Park Cres, Kitchener, ON",4,1,1,1438,Bungalow Raised,1,399900,43.4178732,-80.5257047,Forest Heights
30649054,Kitchener,"84 Calmcrest Dr, Kitchener, ON",4,2,0,1168,Bungalow,1,399900,43.4155223,-80.4907404,Laurentian Hills
30647586,Kitchener,"99 Sugar Maple St, Kitchener, ON",5,2,0,975,Bungalow Raised,1,399900,43.4129543,-80.5445419,Forest Heights
30647488,Kitchener,"316 Blackhorne Dr, Kitchener, ON",3,1,1,1200,Backsplit,2,399900,43.4161919,-80.4917728,Laurentian Hills
30647324,Kitchener,"69 Rolling Meadows Dr, Kitchener, ON",3,2,1,1244,2 Storey,2,399900,43.4176106,-80.5438233,Forest Heights
30646936,Kitchener,"110 Sugar Maple St, Kitchener, ON",5,2,0,968,Bungalow Raised,1,399900,43.4129474,-80.5438667,Forest Heights
30646024,Kitchener,"10 Pinedale Crt, Kitchener, ON",3,2,0,983,Bungalow,1,399900,43.4157766,-80.5079191,Laurentian Hills
30641415,Kitchener,"66 Glen Park Cres, Kitchener, ON",4,2,0,1290,Bungalow Raised,1,399900,43.4160705,-80.5250122,Forest Heights
30639947,Kitchener,"108 Martinglen Cres, Kitchener, ON",3,2,0,1200,Bungalow,1,399900,43.410392,-80.462674,Country Hills
30637620,Kitchener,"58 Wycliffe Pl, Kitchener, ON",3,2,1,1084,2 Storey,2,399900,43.4354646,-80.5223987,Victoria Hills
30634924,Kitchener,"75 Uxbridge Cres, Kitchener, ON",4,2,0,1622,Backsplit,2,399900,43.4124019,-80.4876374,Country Hills West
30634154,Kitchener,"65 Activa Ave, Kitchener, ON",3,1,1,1200,2 Storey,2,399900,43.4109925,-80.5100903,Laurentian West
30633789,Kitchener,"234 Sydney St S, Kitchener, ON",2,1,1,1378,1 1/2 Storey,1,399900,43.4362027,-80.4750675,Mill Courtland Woodside Park
30654100,Kitchener,"82 Church St, Kitchener, ON",3,1,0,1515,2 Storey,2,399875,43.446855,-80.4872908,Cedar Hill
30688352,Kitchener,"177 Pathfinder Cres, Kitchener, ON",3,2,1,1100,2 Storey,2,399000,43.3914169,-80.444414,Pioneer Park
30670600,Kitchener,"381 Driftwood Dr, Kitchener, ON",4,1,1,1590,2 Storey,2,399000,43.415484,-80.540698,Forest Heights
30666356,Kitchener,"31 Sabrina Cres, Kitchener, ON",3,2,0,1094,Backsplit,2,399000,43.3887422,-80.4454947,Pioneer Park
30662204,Kitchener,"31 Markwood Dr N, Kitchener, ON",3,1,1,1178,Backsplit,2,399000,43.441823,-80.52761,Victoria Hills
30661507,Kitchener,"230 Belmont Ave W, Kitchener, ON",5,3,0,1100,Bungalow,1,399000,43.441421,-80.5093087,Cherry Hill
30658141,Kitchener,"801 Stirling Ave S, Kitchener, ON",3,2,0,1428,Bungalow,1,399000,43.427688,-80.4954553,Meinzinger State Park
30652594,Kitchener,"6 Broken Oak Cres, Kitchener, ON",4,1,1,925,Bungalow,1,399000,43.4195846,-80.5401772,Forest Heights
30646505,Kitchener,"4 Mcgarry Dr, Kitchener, ON",1,1,0,1325,Bungalow,1,399000,43.4234933,-80.5195551,Forest Heights
30645373,Kitchener,"167 Clark Ave, Kitchener, ON",2,2,0,1100,Bungalow,1,399000,43.4240921,-80.4583135,Vanier
30641616,Kitchener,"42 Wycliffe Pl, Kitchener, ON",3,1,1,1080,2 Storey,2,399000,43.435148,-80.5221816,Victoria Hills
30637389,Kitchener,"15 Mill View St, Kitchener, ON",3,2,2,1800,2 Storey,2,399000,43.3935211,-80.4188512,Lower Doon
30619521,Kitchener,"55 Highland Rd W, Kitchener, ON",3,2,1,1183,2 Storey,2,399000,43.4409989,-80.5002326,St. Marys Hospital
30634515,Kitchener,"96 Siebert Ave, Kitchener, ON",4,2,0,950,Bungalow,1,398500,43.4231723,-80.4553588,Vanier
30673390,Kitchener,"111 Silver Aspen Cres, Kitchener, ON",4,2,0,1189,Bungalow,1,397000,43.4227264,-80.528257,Forest Heights
30671739,Kitchener,"53 Millwood Cres, Kitchener, ON",3,2,0,1005,Bungalow,1,397000,43.3976937,-80.4493623,Pioneer Park
30677148,Kitchener,"185 Grey Fox Dr, Kitchener, ON",3,1,1,1154,2 Storey,2,395000,43.4128654,-80.5106114,Laurentian West
30691768,Kitchener,"243 Hazelglen Dr, Kitchener, ON",3,2,0,1236,Bungalow,1,390000,43.441046,-80.5317679,Victoria Hills
30670513,Kitchener,"17 Wake Robin Dr, Kitchener, ON",3,2,0,1149,Multi-Level,2,390000,43.4127887,-80.5183077,Laurentian West
30645491,Kitchener,"338 Westmount Rd E, Kitchener, ON",3,1,1,1265,Bungalow,1,390000,43.4253868,-80.5040977,Meinzinger State Park
30692283,Kitchener,"156 Kehl St, Kitchener, ON",4,2,0,1358,1 1/2 Storey,1,389900,43.4305356,-80.4839888,Southdale
30690995,Kitchener,"49 Cait Ave, Kitchener, ON",4,1,0,1002,Bungalow,1,389900,43.425555,-80.448958,Vanier
30676417,Kitchener,"53 2 Ave, Kitchener, ON",3,2,0,977,1 1/2 Storey,1,389900,43.4340431,-80.4553214,Vanier
30662444,Kitchener,"108 Homestead Pl, Kitchener, ON",3,1,1,955,Backsplit,2,389900,43.4173479,-80.536667,Forest Heights
30658034,Kitchener,"48 Forest Glen Cres, Kitchener, ON",3,1,1,1108,Backsplit,2,389900,43.4225262,-80.5194692,Forest Heights
30650821,Kitchener,"55 Silver Aspen Cres, Kitchener, ON",4,1,0,1008,Bungalow,1,389900,43.422633,-80.526607,Forest Heights
30650558,Kitchener,"3 Ramblewood Way, Kitchener, ON",3,1,1,1430,Sidesplit,2,389900,43.4224762,-80.5228992,Forest Heights
30650252,Kitchener,"12 Orchid Cres, Kitchener, ON",4,2,0,999,Bungalow,1,389900,43.4136747,-80.5109153,Laurentian West
30649021,Kitchener,"114 Gracefield Cres, Kitchener, ON",4,2,0,1038,Bungalow,1,389900,43.4195052,-80.4761697,Alpine
30646371,Kitchener,"47 Brookside Cres, Kitchener, ON",3,2,0,1172,Bungalow,1,389900,43.422096,-80.5255041,Forest Heights
30645927,Kitchener,"74 Stirling Ave S, Kitchener, ON",2,1,1,1128,1 1/2 Storey,1,389900,43.443526,-80.4796439,Mill Courtland Woodside Park
30643759,Kitchener,"51 Appalachian Cres, Kitchener, ON",3,1,1,980,Bungalow,1,389000,43.421706,-80.4819472,Alpine
30676758,Kitchener,"192 Cedar St S, Kitchener, ON",3,2,0,1110,1 1/2 Storey,1,388000,43.441954,-80.4885604,Mill Courtland Woodside Park
30664034,Kitchener,"15 Carlton St, Kitchener, ON",5,2,0,969,Bungalow,1,385000,43.4409135,-80.5108285,Victoria Hills
30654215,Kitchener,"468 Highland Rd E, Kitchener, ON",2,1,0,808,Bungalow,1,385000,43.4313152,-80.4875071,Southdale
30646657,Kitchener,"71 Woodhaven Rd, Kitchener, ON",3,2,0,1058,Sidesplit,2,385000,43.4259518,-80.4480151,Vanier
30684333,Kitchener,"259 Franklin St S, Kitchener, ON",4,1,0,992,Bungalow,1,384900,43.4269897,-80.4525056,Vanier
30650983,Kitchener,"89 Hickory Heights Cres, Kitchener, ON",5,2,0,1025,Bungalow,1,384900,43.4242597,-80.5245924,Forest Heights
30647269,Kitchener,"102 Hickory Heights Cres, Kitchener, ON",3,1,1,994,Backsplit,2,384900,43.4248087,-80.5244621,Forest Heights
30667530,Kitchener,"208 Glen Rd, Kitchener, ON",3,2,0,1260,1 1/2 Storey,1,380000,43.4362425,-80.5002151,St. Marys Hospital
30688958,Kitchener,"114 Glen Park Cres, Kitchener, ON",4,2,0,1130,Bungalow,1,379900,43.4169171,-80.5263909,Forest Heights
30666918,Kitchener,"63 Hillsborough Cres, Kitchener, ON",5,2,0,1045,Bungalow,1,379900,43.4186336,-80.5059215,Laurentian Hills
30646366,Kitchener,"53 Hickory Heights Cres, Kitchener, ON",3,2,0,1017,Bungalow Raised,1,379900,43.423465,-80.523725,Forest Heights
30641554,Kitchener,"189 Cedar St S, Kitchener, ON",3,2,0,1363,1 1/2 Storey,1,379900,43.4418473,-80.4880717,Mill Courtland Woodside Park
30640544,Kitchener,"100 Martinglen Cres, Kitchener, ON",4,2,0,1109,Bungalow,1,379900,43.4107684,-80.4627888,Country Hills
30638515,Kitchener,"42 Calmcrest Dr, Kitchener, ON",3,2,0,1084,Bungalow,1,379900,43.4149109,-80.48933,Laurentian Hills
30673946,Kitchener,"20 Grenville Ave, Kitchener, ON",4,1,1,1001,Bungalow,1,375000,43.4366251,-80.4791671,Mill Courtland Woodside Park
30672173,Kitchener,"62 Bush Clover Cres, Kitchener, ON",3,1,1,1176,2 Storey,2,375000,43.4115507,-80.5078322,Laurentian West
30662272,Kitchener,"127 Forest Glen Cres, Kitchener, ON",3,2,0,1365,2 Storey,2,375000,43.420836,-80.517487,Forest Heights
30645302,Kitchener,"461 Driftwood Dr, Kitchener, ON",4,2,0,1047,Bungalow Raised,1,375000,43.4182913,-80.5394392,Forest Heights
30641310,Kitchener,"6 Sweetbriar Dr, Kitchener, ON",4,1,1,1080,Bungalow,1,375000,43.4250368,-80.5052702,Forest Hill
30637659,Kitchener,"31 Cartier Dr, Kitchener, ON",4,2,0,1080,Bungalow,1,375000,43.4199218,-80.4981046,Laurentian Hills
30635966,Kitchener,"66 Metzloff Dr, Kitchener, ON",3,2,0,1021,Bungalow,1,375000,43.4416724,-80.5087442,Cherry Hill
30619562,Kitchener,"151 Fifth Ave, Kitchener, ON",4,2,0,988,Bungalow,1,375000,43.430578,-80.4533411,Vanier
30679436,Kitchener,"5 Kennedy Ave, Kitchener, ON",3,1,0,1020,1 1/2 Storey,1,374999,43.440076,-80.48138,Mill Courtland Woodside Park
30654344,Kitchener,"246 Broken Oak Cres, Kitchener, ON",3,1,0,1007,Backsplit,2,374900,43.4199348,-80.5403676,Forest Heights
30652514,Kitchener,"142 Selkirk Dr, Kitchener, ON",4,2,0,984,Bungalow,1,374900,43.4181456,-80.4799925,Alpine
30642618,Kitchener,"16 Woodland Ave, Kitchener, ON",4,1,1,1000,Bungalow,1,374900,43.4384158,-80.4894182,Mill Courtland Woodside Park
30637555,Kitchener,"40 Lucerne Dr, Kitchener, ON",3,2,0,1050,Bungalow,1,374900,43.4201945,-80.483511,Alpine
30647676,Kitchener,"80 Lorne Cres, Kitchener, ON",2,1,1,900,1 1/2 Storey,1,372500,43.4378806,-80.4938356,Southdale
30661475,Kitchener,"142 Courtland Ave E, Kitchener, ON",5,1,1,1906,2 Storey,2,370000,43.4433749,-80.487594,Mill Courtland Woodside Park
30650240,Kitchener,"594 Stirling Ave S, Kitchener, ON",4,2,0,1000,Bungalow,1,370000,43.4342469,-80.4962371,Southdale
30688987,Kitchener,"55 Rex Dr, Kitchener, ON",2,1,0,760,Bungalow,1,369900,43.4381329,-80.4987654,St. Marys Hospital
30671161,Kitchener,"128 Green Valley Dr, Kitchener, ON",3,2,0,987,Bungalow,1,369900,43.395518,-80.429391,Pioneer Park
30645961,Kitchener,"30 Siebert Ave, Kitchener, ON",3,2,0,875,Bungalow,1,369900,43.424954,-80.45727,Vanier
30658926,Kitchener,"173 Ninth Ave, Kitchener, ON",3,1,1,1176,Bungalow,1,368500,43.4279537,-80.4491884,Vanier
30662547,Kitchener,"26 6Th Ave, Kitchener, ON",3,1,1,1352,2 Storey,2,368000,43.433461,-80.4508819,Vanier
30672419,Kitchener,"91 Lorne Cres, Kitchener, ON",4,1,0,924,1 1/2 Storey,1,364900,43.4374202,-80.4940221,Southdale
30645524,Kitchener,"128 Pinedale Dr, Kitchener, ON",5,2,0,1053,Bungalow,1,360000,43.4163055,-80.5046405,Laurentian Hills
30653606,Kitchener,"92 Geneva Cres, Kitchener, ON",5,1,1,1061,Bungalow,1,359900,43.418801,-80.479428,Alpine
30651230,Kitchener,"35 Old Carriage Dr, Kitchener, ON",3,2,0,1025,Backsplit,2,359900,43.3930844,-80.4332273,Pioneer Park
30641167,Kitchener,"70 High Acres Cres, Kitchener, ON",3,1,0,1074,Bungalow Raised,1,359900,43.4255957,-80.5410887,Forest Heights
30660122,Kitchener,"44 Bruder Ave, Kitchener, ON",3,1,0,1024,1 1/2 Storey,1,355000,43.4431039,-80.4919374,Mill Courtland Woodside Park
30675192,Kitchener,"95 St George St, Kitchener, ON",3,3,0,1546,2 Storey,2,350000,43.4451766,-80.4877243,Cedar Hill
30681707,Kitchener,"101 Harber Ave, Kitchener, ON",3,1,0,874,Bungalow,1,349900,43.4252005,-80.4564017,Vanier
30679109,Kitchener,"153 Pleasant Ave, Kitchener, ON",2,1,0,990,1 1/2 Storey,1,349900,43.4353048,-80.4970437,Southdale
30677383,Kitchener,"65 Stirling Ave S, Kitchener, ON",3,1,1,910,1 1/2 Storey,1,349900,43.4432004,-80.4791563,Mill Courtland Woodside Park
30665202,Kitchener,"87 Clark Ave, Kitchener, ON",2,1,1,862,Bungalow,1,349900,43.4263995,-80.4577921,Vanier
30656483,Kitchener,"325 Bankside Dr, Kitchener, ON",3,2,1,1309,2 Storey,2,349900,43.4269852,-80.5393958,Highland West
30652002,Kitchener,"11 Seneca Dr, Kitchener, ON",2,2,0,964,1 1/2 Storey,1,349900,43.4364153,-80.4929344,Southdale
30648644,Kitchener,"89 Ottawa St S, Kitchener, ON",4,2,0,1532,1 1/2 Storey,1,349900,43.4396667,-80.4736067,Mill Courtland Woodside Park
30645151,Kitchener,"67 Kimberly Cres, Kitchener, ON",4,1,0,1018,Backsplit,2,349900,43.4202344,-80.5000589,Laurentian Hills
30644522,Kitchener,"469 Nyberg St, Kitchener, ON",3,1,0,1160,2 Storey,2,349900,43.4380621,-80.4741606,Mill Courtland Woodside Park
30642244,Kitchener,"107 North Dr, Kitchener, ON",3,1,0,1418,2 Storey,2,349900,43.4391715,-80.5060518,St. Marys Hospital
30639547,Kitchener,"24 Lorne Cres, Kitchener, ON",2,1,0,894,1 1/2 Storey,1,349900,43.4366684,-80.4923915,Southdale
30639061,Kitchener,"75 Byron Ave, Kitchener, ON",3,2,0,1032,Bungalow,1,349900,43.4251329,-80.4528638,Vanier
30637158,Kitchener,"29 Perth Rd, Kitchener, ON",3,1,0,1074,1 1/2 Storey,1,349900,43.4355069,-80.4983652,Southdale
30638061,Kitchener,"459 Greenbrook Dr, Kitchener, ON",3,2,0,898,Bungalow,1,349750,43.42427,-80.512312,Forest Hill
30680346,Kitchener,"49 Dawn Ridge Dr, Kitchener, ON",3,3,1,1648,2 Storey,2,349000,43.4278143,-80.5467832,Highland West
30646601,Kitchener,"406 Stirling Ave S, Kitchener, ON",5,2,1,1500,1 1/2 Storey,1,349000,43.4372008,-80.4892751,Mill Courtland Woodside Park
30664104,Kitchener,"132 Kehl St, Kitchener, ON",3,1,0,1140,1 1/2 Storey,1,346500,43.431251,-80.48451,Southdale
30683705,Kitchener,"315 Ottawa St S, Kitchener, ON",3,2,0,1039,1 1/2 Storey,1,346000,43.4349032,-80.4782114,Mill Courtland Woodside Park
30668642,Kitchener,"180 Binscarth Rd, Kitchener, ON",2,1,1,740,Bungalow,1,345555,43.4369427,-80.5006948,St. Marys Hospital
30688206,Kitchener,"186 Kent Ave, Kitchener, ON",3,1,0,1101,2 Storey,2,345000,43.4399032,-80.4802276,Mill Courtland Woodside Park
30688669,Kitchener,"84 St Clair Ave, Kitchener, ON",3,1,0,695,Bungalow,1,344900,43.4360738,-80.495325,Southdale
30633722,Kitchener,"112 Homestead Pl, Kitchener, ON",3,1,0,1064,2 Storey,2,344900,43.4172581,-80.5367805,Forest Heights
30644867,Kitchener,"38 Arrowhead Cres, Kitchener, ON",3,2,0,1100,2 Storey,2,340000,43.39479,-80.429744,Pioneer Park
30682356,Kitchener,"39 Brant Cres, Kitchener, ON",2,1,0,802,Bungalow,1,339900,43.4369617,-80.4970188,Southdale
30646602,Kitchener,"35 St Clair Ave, Kitchener, ON",3,1,0,950,Bungalow,1,339900,43.4373825,-80.4958028,Southdale
30675622,Kitchener,"11 Spadina Rd E, Kitchener, ON",4,1,0,1130,1 1/2 Storey,1,334900,43.439089,-80.499176,St. Marys Hospital
30679364,Kitchener,"23 Pleasant Ave, Kitchener, ON",2,2,0,1000,1 1/2 Storey,1,329900,43.4375118,-80.4999177,St. Marys Hospital
30669921,Kitchener,"73 Spadina Rd E, Kitchener, ON",3,1,0,910,1 1/2 Storey,1,329900,43.438588,-80.4972794,St. Marys Hospital
30642088,Kitchener,"217 Dixon St, Kitchener, ON",4,2,0,1051,Bungalow,1,329900,43.4317939,-80.4622739,Rockway
30634137,Kitchener,"93 Rossford Cres, Kitchener, ON",2,1,0,876,Bungalow,1,329900,43.4435584,-80.5271593,Victoria Hills
30680920,Kitchener,"37 Ruby St, Kitchener, ON",2,1,0,1054,1 1/2 Storey,1,325000,43.4394099,-80.4968451,St. Marys Hospital
30637972,Kitchener,"94 Fifth Ave, Kitchener, ON",2,2,0,900,Bungalow,1,325000,43.4320712,-80.4530671,Vanier
30635933,Kitchener,"152 Lorne Cres, Kitchener, ON",2,1,0,918,1 1/2 Storey,1,319900,43.4360704,-80.4947185,Southdale
30647566,Kitchener,"41 Stirling Ave S, Kitchener, ON",2,1,0,940,1 1/2 Storey,1,319000,43.4435175,-80.4782657,Mill Courtland Woodside Park
30689236,Kitchener,"122 Spadina Rd E, Kitchener, ON",2,1,0,900,Bungalow,1,314900,43.4390692,-80.4953359,St. Marys Hospital
30638261,Kitchener,"132 Spadina Rd E, Kitchener, ON",2,1,0,818,Bungalow,1,310000,43.4390636,-80.4949342,St. Marys Hospital
30664725,Kitchener,"270 Kipling Ave, Kitchener, ON",3,2,0,810,Bungalow,1,309900,43.4249783,-80.4608204,Vanier
30689231,Kitchener,"245 Borden Ave S, Kitchener, ON",2,1,0,930,Bungalow,1,300000,43.4372703,-80.4792974,Mill Courtland Woodside Park
30662190,Kitchener,"10 Pinehurst Cres, Kitchener, ON",4,2,1,2231,Sidesplit,2,300000,43.4210672,-80.5221177,Forest Heights
30685775,Kitchener,"390 Highland Rd E, Kitchener, ON",3,2,0,806,Bungalow,1,299900,43.4333512,-80.4888279,Southdale
30676094,Kitchener,"229 Mill St, Kitchener, ON",2,2,0,700,Bungalow,1,299900,43.4372196,-80.4874962,Mill Courtland Woodside Park
30672236,Kitchener,"194 Highland Rd E, Kitchener, ON",4,1,0,1155,1 1/2 Storey,1,299900,43.438115,-80.4920676,Southdale
30634078,Kitchener,"189 Dundas Ave, Kitchener, ON",1,1,1,2062,2 Storey,2,299900,43.4378282,-80.4753769,Mill Courtland Woodside Park
30663824,Kitchener,"55 Rex Dr, Kitchener, ON",2,1,0,760,Bungalow,1,299000,43.4381329,-80.4987654,St. Marys Hospital
30659791,Kitchener,"42 Silver Aspen Cres, Kitchener, ON",3,1,0,1000,Bungalow,1,299000,43.4231726,-80.526329,Forest Heights
30633521,Kitchener,"78 Belmont Ave W, Kitchener, ON",2,1,0,1050,1 1/2 Storey,1,289900,43.438078,-80.505555,St. Marys Hospital
30674880,Kitchener,"128 Mill St, Kitchener, ON",3,1,1,1400,2 Storey,2,289000,43.4404256,-80.4904831,Mill Courtland Woodside Park
30654156,Kitchener,"358 Karn St, Kitchener, ON",3,2,0,1350,Backsplit,2,285000,43.444302,-80.5165601,Victoria Hills
30650702,Kitchener,"213 8 Ave, Kitchener, ON",2,1,0,759,Bungalow,1,279900,43.4276938,-80.4506828,Vanier
30635814,Kitchener,"152 Green Valley Dr, Kitchener, ON",4,1,1,1374,2 Storey,2,279900,43.39529,-80.428251,Pioneer Park
30666393,Kitchener,"1143 Queens Blvd, Kitchener, ON",3,1,0,1280,1 1/2 Storey,1,260000,43.434575,-80.5065156,St. Marys Hospital
30655081,Kitchener,"359 Alice Ave S, Kitchener, ON",1,1,0,702,Bungalow,1,250000,43.441542,-80.5161259,Victoria Hills
30655067,Kitchener,"584 Stirling Ave S, Kitchener, ON",2,1,0,887,Bungalow,1,250000,43.4347274,-80.4959892,Southdale
30644547,Kitchener,"375 Victoria St S, Kitchener, ON",3,1,0,1234,1 1/2 Storey,1,229900,43.4435636,-80.5100577,Cherry Hill
30640952,Kitchener,"258 Edgewater Cres, Kitchener, ON",4,3,1,3410,2 Storey,2,1199900,43.4434152,-80.4043205,Grand River South
30633768,Kitchener,"258 Edgewater Cres, Kitchener, ON",5,4,0,4026,2 Storey,2,1174900,43.4434152,-80.4043205,Grand River South
30646302,Kitchener,"18 Bridgemill Crt, Kitchener, ON",5,4,0,4034,2 Storey,2,1075900,43.453251,-80.412956,Grand River South
30647839,Kitchener,"50 Roehampton Crt, Kitchener, ON",5,4,0,3703,2 Storey,2,1075000,43.4465084,-80.430915,Idlewood
30669198,Kitchener,"38 River Ridge St, Kitchener, ON",4,4,0,3414,2 Storey,2,999999,43.4543433,-80.4036791,Grand River South
30666013,Kitchener,"216 Edgewater Cres, Kitchener, ON",4,3,0,2445,Bungalow,1,999000,43.4418209,-80.4077969,Grand River South
30639335,Kitchener,"230 Frederick St, Kitchener, ON",5,4,0,2866,2 Storey,2,999000,43.4543704,-80.4809758,Central Frederick
30673951,Kitchener,"917 Valebrook Crt, Kitchener, ON",3,2,2,2700,2 Storey,2,998000,43.4557874,-80.4115477,Grand River South
30656126,Kitchener,"76 Halliwell Dr, Kitchener, ON",5,4,0,2951,2 Storey,2,989900,43.45401,-80.4514763,Heritage Park
30647950,Kitchener,"15 Edenbridge Dr, Kitchener, ON",6,3,2,3124,2 Storey,2,949900,43.4479843,-80.4353685,Idlewood
30648180,Kitchener,"309 Edgewater Cres, Kitchener, ON",7,4,0,3849,2 Storey,2,939900,43.4431001,-80.4075045,Grand River South
30669004,Kitchener,"46 Deer Creek St, Kitchener, ON",3,2,1,2786,2 Storey,2,939000,43.455842,-80.4137432,Grand River South
30675057,Kitchener,"117 Woolner Trail, Kitchener, ON",3,3,1,1880,Bungalow,1,899900,43.4448396,-80.4027001,Grand River South
30670740,Kitchener,"94 River Ridge St, Kitchener, ON",4,2,1,3265,2 Storey,2,899900,43.4551574,-80.4046392,Grand River South
30651003,Kitchener,"341 Edgewater Cres, Kitchener, ON",6,3,1,2806,2 Storey,2,899900,43.4420873,-80.4087653,Grand River South
XH4024410,Kitchener,"14 William Lewis St, Kitchener, ON",3,2,1,2762,2 Storey,2,849900,43.4407528,-80.4106348,Grand River South
30647143,Kitchener,"33 Notchwood Crt, Kitchener, ON",4,3,1,2520,2 Storey,2,849900,43.4501032,-80.4374982,Idlewood
30671496,Kitchener,"7 Marketa Cres, Kitchener, ON",4,3,1,2497,2 Storey,2,849000,43.466896,-80.44405,Grand River North
30658905,Kitchener,"19 Brookmead St, Kitchener, ON",4,3,0,3050,2 Storey,2,824900,43.4544745,-80.4149522,Grand River South
30652075,Kitchener,"157 Queen St N, Kitchener, ON",5,1,3,3745,3 Storey,3,824900,43.456005,-80.483866,Civic Centre
30631101,Kitchener,"67 Janine St, Kitchener, ON",3,2,1,2379,Bungaloft,1,824900,43.4441195,-80.4094174,Grand River South
30649775,Kitchener,"225 Tremaine Cres, Kitchener, ON",3,2,1,3136,2 1/2 Storey,2,819000,43.4417006,-80.4131031,Grand River South
30636997,Kitchener,"242 Chandos Dr, Kitchener, ON",5,3,1,3157,2 Storey,2,800000,43.4281138,-80.4105261,Centreville Chicopee
30663211,Kitchener,"14 Janet Crt, Kitchener, ON",4,2,2,2483,2 Storey,2,799900,43.4534497,-80.4209812,Grand River South
30640882,Kitchener,"160 Michener Cres, Kitchener, ON",4,4,0,1894,Backsplit,2,799900,43.4474548,-80.4230763,Idlewood
30634514,Kitchener,"227 Sims Estate Dr, Kitchener, ON",4,3,0,2852,2 Storey,2,799900,43.4384499,-80.4138519,Grand River South
30671731,Kitchener,"8 Marketa Cres, Kitchener, ON",3,2,1,1717,Bungalow,1,789000,43.467438,-80.444416,Grand River North
30632082,Kitchener,"97 Idle Creek Dr, Kitchener, ON",4,2,1,2734,2 Storey,2,785000,43.4424985,-80.4218289,Idlewood
30674284,Kitchener,"150 Oldfield Dr, Kitchener, ON",3,3,1,2430,2 Storey,2,779900,43.4497437,-80.4293655,Idlewood
30656832,Kitchener,"212 Chandos Dr, Kitchener, ON",4,3,1,3185,2 Storey,2,778500,43.4278765,-80.4094827,Centreville Chicopee
30650151,Kitchener,"206 Susan Crt, Kitchener, ON",5,2,2,2572,2 Storey,2,765800,43.4515577,-80.4204379,Grand River South
30664070,Kitchener,"516 Country Clair Pl, Kitchener, ON",4,3,1,2502,2 Storey,2,759900,43.4480146,-80.4140258,Grand River South
